시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
충남,예산군,차량단독,기타,4,0,4,4,0,0
충남,당진시,차대사람,횡단중,80,4,81,40,37,4
충남,당진시,차대사람,차도통행중,18,3,15,5,9,1
충남,당진시,차대사람,길가장자리구역통행중,10,1,9,3,6,0
충남,당진시,차대사람,보도통행중,11,0,11,6,5,0
충남,당진시,차대사람,기타,32,2,32,14,15,3
충남,당진시,차대차,정면충돌,151,8,248,83,164,1
충남,당진시,차대차,측면충돌,284,1,471,142,307,22
충남,당진시,차대차,후진중충돌,6,0,11,2,9,0
충남,당진시,차대차,추돌,131,5,341,115,223,3
충남,당진시,차대차,기타,45,0,95,23,57,15
충남,당진시,차량단독,전도,5,0,5,0,3,2
충남,당진시,차량단독,전도전복,19,1,21,11,8,2
충남,당진시,차량단독,공작물충돌,22,8,19,15,2,2
충남,당진시,차량단독,도로이탈,2,0,3,1,2,0
충남,당진시,차량단독,기타,1,0,1,1,0,0
충남,계룡시,차대사람,횡단중,13,0,14,5,9,0
충남,계룡시,차대사람,기타,1,0,1,1,0,0
충남,계룡시,차대차,정면충돌,8,1,13,6,6,1
충남,계룡시,차대차,측면충돌,31,0,45,10,35,0
충남,계룡시,차대차,추돌,10,0,15,4,10,1
충남,계룡시,차대차,기타,6,0,8,0,8,0
충남,계룡시,차량단독,공작물충돌,2,0,3,1,2,0
충남,계룡시,차량단독,기타,1,0,1,0,1,0
전북,전주시,차대사람,횡단중,405,21,410,190,212,8
전북,전주시,차대사람,차도통행중,41,2,39,15,24,0
전북,전주시,차대사람,길가장자리구역통행중,23,0,25,8,17,0
전북,전주시,차대사람,보도통행중,29,3,28,11,17,0
전북,전주시,차대사람,기타,126,8,121,36,85,0
전북,전주시,차대차,정면충돌,97,4,171,32,138,1
전북,전주시,차대차,측면충돌,989,7,1683,293,1372,18
전북,전주시,차대차,후진중충돌,21,0,34,0,34,0
전북,전주시,차대차,추돌,449,4,914,74,814,26
전북,전주시,차대차,기타,205,1,329,45,279,5
전북,전주시,차량단독,전도,5,0,5,3,1,1
전북,전주시,차량단독,전도전복,9,2,10,5,5,0
전북,전주시,차량단독,공작물충돌,12,2,19,12,7,0
전북,전주시,차량단독,주/정차차량 충돌,1,0,1,1,0,0
전북,전주시,차량단독,기타,19,0,22,12,10,0
전북,군산시,차대사람,횡단중,178,10,175,85,81,9
전북,군산시,차대사람,차도통행중,15,0,15,5,10,0
전북,군산시,차대사람,길가장자리구역통행중,10,0,10,4,5,1
전북,군산시,차대사람,보도통행중,8,0,9,5,4,0
전북,군산시,차대사람,기타,53,4,51,16,35,0
전북,군산시,차대차,정면충돌,70,2,130,36,94,0
전북,군산시,차대차,측면충돌,437,4,665,86,554,25
전북,군산시,차대차,후진중충돌,9,0,11,1,10,0
전북,군산시,차대차,추돌,193,2,356,36,318,2
전북,군산시,차대차,기타,264,4,390,83,297,10
전북,군산시,차량단독,전도,9,1,10,3,5,2
전북,군산시,차량단독,전도전복,7,0,8,2,5,1
전북,군산시,차량단독,공작물충돌,7,4,4,1,3,0
전북,군산시,차량단독,기타,6,0,9,1,8,0
전북,정읍시,차대사람,횡단중,70,10,63,27,35,1
전북,정읍시,차대사람,차도통행중,16,1,17,7,9,1
전북,정읍시,차대사람,길가장자리구역통행중,4,1,3,1,2,0
전북,정읍시,차대사람,보도통행중,3,0,3,1,2,0
전북,정읍시,차대사람,기타,33,2,39,16,23,0
전북,정읍시,차대차,정면충돌,46,4,80,21,55,4
전북,정읍시,차대차,측면충돌,384,3,648,122,518,8
전북,정읍시,차대차,후진중충돌,3,0,3,2,1,0
전북,정읍시,차대차,추돌,88,3,161,30,131,0
전북,정읍시,차대차,기타,43,0,54,16,36,2
전북,정읍시,차량단독,전도,7,1,10,3,7,0
전북,정읍시,차량단독,전복,1,0,1,0,1,0
전북,정읍시,차량단독,전도전복,10,0,13,7,6,0
전북,정읍시,차량단독,공작물충돌,14,0,20,12,8,0
전북,정읍시,차량단독,주/정차차량 충돌,1,0,1,0,1,0
전북,정읍시,차량단독,도로이탈,1,1,0,0,0,0
전북,정읍시,차량단독,도로이탈,3,0,5,2,3,0
전북,정읍시,차량단독,기타,7,1,8,2,6,0
전북,남원시,차대사람,횡단중,34,4,32,18,14,0
전북,남원시,차대사람,차도통행중,6,0,7,4,3,0
전북,남원시,차대사람,길가장자리구역통행중,3,0,3,2,1,0
전북,남원시,차대사람,보도통행중,2,0,2,1,1,0
전북,남원시,차대사람,기타,12,1,11,5,6,0
전북,남원시,차대차,정면충돌,14,2,26,15,11,0
전북,남원시,차대차,측면충돌,129,5,202,53,149,0
전북,남원시,차대차,추돌,42,5,58,8,50,0
전북,남원시,차대차,기타,26,0,36,11,25,0
전북,남원시,차량단독,전도,1,0,1,0,1,0
전북,남원시,차량단독,전복,1,1,0,0,0,0
전북,남원시,차량단독,전도전복,11,4,10,5,5,0
전북,남원시,차량단독,공작물충돌,7,2,6,4,2,0
전북,남원시,차량단독,도로이탈,2,1,1,1,0,0
전북,남원시,차량단독,기타,2,0,2,2,0,0
전북,김제시,차대사람,횡단중,44,6,44,22,22,0
전북,김제시,차대사람,차도통행중,8,1,8,2,6,0
전북,김제시,차대사람,길가장자리구역통행중,8,0,8,4,4,0
전북,김제시,차대사람,보도통행중,2,0,2,1,1,0
전북,김제시,차대사람,기타,16,1,15,10,4,1
전북,김제시,차대차,정면충돌,13,2,19,7,11,1
전북,김제시,차대차,측면충돌,272,4,425,110,314,1
전북,김제시,차대차,후진중충돌,6,0,9,2,7,0
전북,김제시,차대차,추돌,123,5,272,36,235,1
전북,김제시,차대차,기타,23,1,37,14,22,1
전북,김제시,차량단독,전도,1,1,0,0,0,0
전북,김제시,차량단독,전도전복,3,0,3,2,1,0
전북,김제시,차량단독,공작물충돌,6,1,6,5,0,1
전북,김제시,차량단독,도로이탈,2,1,3,2,1,0
전북,김제시,차량단독,기타,3,1,3,1,2,0
전북,완주군,차대사람,횡단중,25,6,19,13,6,0
전북,완주군,차대사람,차도통행중,2,0,2,2,0,0
전북,완주군,차대사람,길가장자리구역통행중,2,0,2,0,2,0
전북,완주군,차대사람,보도통행중,1,0,1,1,0,0
전북,완주군,차대사람,기타,10,1,9,6,2,1
전북,완주군,차대차,정면충돌,17,1,36,13,23,0
전북,완주군,차대차,측면충돌,79,3,127,30,96,1
전북,완주군,차대차,후진중충돌,2,0,2,0,2,0
전북,완주군,차대차,추돌,50,7,84,18,66,0
전북,완주군,차대차,기타,23,1,35,8,27,0
전북,완주군,차량단독,전도,5,1,5,3,2,0
전북,완주군,차량단독,전도전복,8,0,9,5,3,1
전북,완주군,차량단독,공작물충돌,6,1,5,2,2,1
전북,완주군,차량단독,도로이탈,2,2,0,0,0,0
전북,완주군,차량단독,기타,3,1,2,1,1,0
전북,진안군,차대사람,횡단중,4,2,2,1,1,0
전북,진안군,차대사람,차도통행중,1,0,1,1,0,0
전북,진안군,차대사람,길가장자리구역통행중,3,0,3,1,2,0
전북,진안군,차대차,정면충돌,2,0,3,2,1,0
전북,진안군,차대차,측면충돌,23,2,45,13,32,0
전북,진안군,차대차,추돌,12,2,22,11,11,0
전북,진안군,차대차,기타,5,1,5,3,2,0
전북,진안군,차량단독,전도,1,0,2,1,1,0
전북,진안군,차량단독,전도전복,1,1,0,0,0,0
전북,진안군,차량단독,공작물충돌,6,0,8,3,5,0
전북,진안군,차량단독,도로이탈,1,0,1,1,0,0
전북,진안군,차량단독,기타,1,1,0,0,0,0
전북,무주군,차대사람,횡단중,9,0,9,6,3,0
전북,무주군,차대사람,차도통행중,2,0,2,1,1,0
전북,무주군,차대사람,보도통행중,1,0,1,0,1,0
전북,무주군,차대사람,기타,6,2,4,2,2,0
전북,무주군,차대차,정면충돌,2,0,34,7,27,0
전북,무주군,차대차,측면충돌,63,2,125,37,88,0
전북,무주군,차대차,추돌,7,1,15,6,9,0
전북,무주군,차대차,기타,19,0,35,9,25,1
전북,무주군,차량단독,전도,15,4,13,8,5,0
전북,무주군,차량단독,전복,1,0,3,1,1,1
전북,무주군,차량단독,전도전복,2,0,3,2,1,0
전북,무주군,차량단독,공작물충돌,2,0,6,4,2,0
전북,무주군,차량단독,기타,2,1,1,1,0,0
전북,장수군,차대사람,횡단중,3,1,2,2,0,0
전북,장수군,차대사람,차도통행중,2,0,3,1,1,1
전북,장수군,차대사람,보도통행중,1,0,1,1,0,0
전북,장수군,차대사람,기타,2,0,2,2,0,0
전북,장수군,차대차,정면충돌,9,4,11,9,2,0
전북,장수군,차대차,측면충돌,22,1,38,13,24,1
전북,장수군,차대차,추돌,5,1,6,2,4,0
전북,장수군,차대차,기타,4,1,4,3,1,0
전북,장수군,차량단독,전도,2,0,2,1,0,1
전북,장수군,차량단독,전도전복,5,2,3,3,0,0
전북,장수군,차량단독,공작물충돌,1,0,2,1,1,0
전북,장수군,차량단독,주/정차차량 충돌,1,0,1,0,1,0
전북,장수군,차량단독,도로이탈,1,0,1,1,0,0
전북,장수군,차량단독,기타,1,0,1,0,1,0
전북,임실군,차대사람,횡단중,4,1,3,1,2,0
전북,임실군,차대사람,차도통행중,4,0,4,2,2,0
전북,임실군,차대사람,길가장자리구역통행중,2,0,2,2,0,0
전북,임실군,차대사람,기타,6,0,6,1,5,0
전북,임실군,차대차,정면충돌,11,1,15,9,6,0
전북,임실군,차대차,측면충돌,40,2,62,27,35,0
전북,임실군,차대차,후진중충돌,1,0,1,1,0,0
전북,임실군,차대차,추돌,12,1,42,13,29,0
전북,임실군,차대차,기타,7,0,10,5,5,0
전북,임실군,차량단독,전도,4,1,7,5,2,0
전북,임실군,차량단독,전도전복,4,1,5,2,3,0
전북,임실군,차량단독,도로이탈,1,0,2,0,2,0
전북,임실군,차량단독,기타,3,1,4,1,3,0
전북,순창군,차대사람,횡단중,10,1,9,5,4,0
전북,순창군,차대사람,차도통행중,3,0,3,2,1,0
전북,순창군,차대사람,기타,10,2,8,5,3,0
전북,순창군,차대차,정면충돌,6,2,17,4,13,0
전북,순창군,차대차,측면충돌,70,5,100,30,70,0
전북,순창군,차대차,후진중충돌,4,0,7,0,6,1
전북,순창군,차대차,추돌,24,2,41,8,33,0
전북,순창군,차대차,기타,2,0,3,2,1,0
전북,순창군,차량단독,전도,5,1,7,3,4,0
전북,순창군,차량단독,전도전복,8,0,10,3,7,0
전북,순창군,차량단독,공작물충돌,5,0,7,3,3,1
전북,순창군,차량단독,도로이탈,3,1,5,4,1,0
전북,순창군,차량단독,도로이탈,3,0,3,1,2,0
전북,순창군,차량단독,기타,1,0,1,0,1,0
전북,고창군,차대사람,횡단중,14,0,14,7,7,0
전북,고창군,차대사람,차도통행중,3,1,2,1,1,0
전북,고창군,차대사람,길가장자리구역통행중,4,1,3,2,1,0
전북,고창군,차대사람,기타,11,2,12,7,5,0
전북,고창군,차대차,정면충돌,35,2,57,31,26,0
전북,고창군,차대차,측면충돌,60,4,108,33,73,2
전북,고창군,차대차,후진중충돌,1,0,1,1,0,0
전북,고창군,차대차,추돌,21,6,26,9,17,0
전북,고창군,차대차,기타,12,0,19,4,13,2
전북,고창군,차량단독,전도,4,0,15,10,5,0
전북,고창군,차량단독,전도전복,3,0,7,3,3,1
전북,고창군,차량단독,공작물충돌,3,0,4,1,3,0
전북,고창군,차량단독,도로이탈,1,1,0,0,0,0
전북,고창군,차량단독,기타,3,0,3,2,1,0
전북,부안군,차대사람,횡단중,35,2,40,22,18,0
전북,부안군,차대사람,보도통행중,1,0,1,1,0,0
전북,부안군,차대사람,기타,18,0,21,11,10,0
전북,부안군,차대차,정면충돌,11,0,29,13,15,1
전북,부안군,차대차,측면충돌,146,4,286,79,207,0
전북,부안군,차대차,후진중충돌,2,0,2,1,1,0
전북,부안군,차대차,추돌,42,1,120,29,91,0
전북,부안군,차대차,기타,12,0,18,5,13,0
전북,부안군,차량단독,전도,22,2,22,9,13,0
전북,부안군,차량단독,전도전복,9,1,10,2,8,0
전북,부안군,차량단독,공작물충돌,20,1,30,12,18,0
전북,부안군,차량단독,도로이탈,5,1,4,0,4,0
전북,부안군,차량단독,기타,4,0,4,1,3,0
전북,익산시,차대사람,횡단중,220,14,222,112,109,1
전북,익산시,차대사람,차도통행중,24,3,21,4,17,0
전북,익산시,차대사람,길가장자리구역통행중,15,0,15,8,7,0
전북,익산시,차대사람,보도통행중,4,0,5,1,4,0
전북,익산시,차대사람,기타,29,1,29,8,21,0
전북,익산시,차대차,정면충돌,66,2,106,21,85,0
전북,익산시,차대차,측면충돌,591,13,945,199,739,7
전북,익산시,차대차,후진중충돌,10,0,16,1,15,0
전북,익산시,차대차,추돌,202,4,419,43,374,2
전북,익산시,차대차,기타,67,1,106,11,93,2
전북,익산시,차량단독,전도,2,0,2,0,2,0
전북,익산시,차량단독,전복,2,1,1,0,1,0
전북,익산시,차량단독,전도전복,9,1,13,4,9,0
전북,익산시,차량단독,공작물충돌,9,1,9,3,6,0
전북,익산시,차량단독,기타,5,1,5,3,2,0
전남,목포시,차대사람,횡단중,177,9,179,96,82,1
전남,목포시,차대사람,차도통행중,28,1,30,19,11,0
전남,목포시,차대사람,길가장자리구역통행중,31,1,33,7,24,2
전남,목포시,차대사람,보도통행중,4,0,4,2,2,0
전남,목포시,차대사람,기타,90,5,92,21,69,2
전남,목포시,차대차,정면충돌,36,0,86,13,73,0
전남,목포시,차대차,측면충돌,479,1,886,105,772,9
전남,목포시,차대차,후진중충돌,25,0,34,2,32,0
전남,목포시,차대차,추돌,162,0,339,15,321,3
전남,목포시,차대차,기타,400,2,661,89,563,9
전남,목포시,차량단독,전도,7,1,8,4,3,1
전남,목포시,차량단독,전복,1,0,1,1,0,0
전남,목포시,차량단독,전도전복,3,0,5,2,3,0
전남,목포시,차량단독,공작물충돌,5,2,4,2,1,1
전남,목포시,차량단독,기타,10,1,9,4,5,0
전남,여수시,차대사람,횡단중,171,12,163,88,73,2
전남,여수시,차대사람,차도통행중,30,2,28,14,14,0
전남,여수시,차대사람,길가장자리구역통행중,71,1,74,22,48,4
전남,여수시,차대사람,보도통행중,6,0,6,2,4,0
전남,여수시,차대사람,기타,70,5,70,27,41,2
전남,여수시,차대차,정면충돌,70,4,135,32,100,3
전남,여수시,차대차,측면충돌,592,9,1024,153,847,24
전남,여수시,차대차,후진중충돌,11,0,12,1,11,0
전남,여수시,차대차,추돌,231,4,446,55,388,3
전남,여수시,차대차,기타,55,1,65,17,45,3
전남,여수시,차량단독,전도,15,2,15,11,4,0
전남,여수시,차량단독,전도전복,11,3,10,9,1,0
전남,여수시,차량단독,공작물충돌,32,2,38,19,17,2
전남,여수시,차량단독,도로이탈,3,1,2,1,1,0
전남,여수시,차량단독,기타,17,2,31,7,21,3
전남,순천시,차대사람,횡단중,144,9,142,81,57,4
전남,순천시,차대사람,차도통행중,41,0,42,24,16,2
전남,순천시,차대사람,길가장자리구역통행중,27,0,27,9,13,5
전남,순천시,차대사람,보도통행중,8,0,8,1,4,3
전남,순천시,차대사람,기타,68,2,70,23,41,6
전남,순천시,차대차,정면충돌,44,2,95,22,67,6
전남,순천시,차대차,측면충돌,574,4,945,205,705,35
전남,순천시,차대차,후진중충돌,14,0,16,0,16,0
전남,순천시,차대차,추돌,217,3,428,50,347,31
전남,순천시,차대차,기타,139,0,237,36,182,19
전남,순천시,차량단독,전도,21,1,27,15,10,2
전남,순천시,차량단독,전복,3,1,2,2,0,0
전남,순천시,차량단독,전도전복,11,2,9,6,3,0
전남,순천시,차량단독,공작물충돌,22,1,28,12,13,3
전남,순천시,차량단독,도로이탈,1,1,0,0,0,0
전남,순천시,차량단독,기타,15,1,18,10,7,1
전남,나주시,차대사람,횡단중,40,1,43,22,20,1
전남,나주시,차대사람,차도통행중,16,2,15,6,9,0
전남,나주시,차대사람,길가장자리구역통행중,9,0,9,2,6,1
전남,나주시,차대사람,보도통행중,5,2,4,1,3,0
전남,나주시,차대사람,기타,28,0,31,11,19,1
전남,나주시,차대차,정면충돌,29,2,60,17,32,11
전남,나주시,차대차,측면충돌,255,8,505,88,381,36
전남,나주시,차대차,후진중충돌,3,1,2,1,1,0
전남,나주시,차대차,추돌,108,2,203,17,178,8
전남,나주시,차대차,기타,86,2,133,20,113,0
전남,나주시,차량단독,전도,11,0,16,2,13,1
전남,나주시,차량단독,전복,1,1,0,0,0,0
전남,나주시,차량단독,전도전복,20,1,22,11,9,2
전남,나주시,차량단독,공작물충돌,18,3,26,15,10,1
전남,나주시,차량단독,도로이탈,5,1,4,3,1,0
전남,나주시,차량단독,도로이탈,3,0,4,1,3,0
전남,나주시,차량단독,기타,14,0,20,7,10,3
전남,광양시,차대사람,횡단중,57,1,65,29,33,3
전남,광양시,차대사람,차도통행중,7,0,7,3,4,0
전남,광양시,차대사람,길가장자리구역통행중,5,0,6,4,1,1
전남,광양시,차대사람,보도통행중,2,1,1,0,0,1
전남,광양시,차대사람,기타,32,0,32,9,23,0
전남,광양시,차대차,정면충돌,50,1,102,31,68,3
전남,광양시,차대차,측면충돌,330,5,571,93,459,19
전남,광양시,차대차,후진중충돌,10,0,11,1,10,0
전남,광양시,차대차,추돌,106,0,199,29,165,5
전남,광양시,차대차,기타,48,1,69,14,51,4
전남,광양시,차량단독,전도,11,0,13,9,3,1
전남,광양시,차량단독,전도전복,6,1,5,2,2,1
전남,광양시,차량단독,공작물충돌,11,0,18,3,14,1
전남,광양시,차량단독,도로이탈,2,0,2,0,1,1
전남,광양시,차량단독,도로이탈,2,0,2,1,1,0
전남,광양시,차량단독,기타,4,0,4,3,1,0
전남,담양군,차대사람,횡단중,16,0,17,12,5,0
전남,담양군,차대사람,차도통행중,1,1,0,0,0,0
전남,담양군,차대사람,길가장자리구역통행중,3,0,4,0,4,0
전남,담양군,차대사람,보도통행중,1,0,1,1,0,0
전남,담양군,차대사람,기타,12,1,11,4,7,0
전남,담양군,차대차,정면충돌,15,0,30,6,24,0
전남,담양군,차대차,측면충돌,121,5,211,34,177,0
전남,담양군,차대차,후진중충돌,5,0,5,0,5,0
전남,담양군,차대차,추돌,44,2,79,13,66,0
전남,담양군,차대차,기타,46,3,68,8,59,1
전남,담양군,차량단독,전도,10,1,10,7,3,0
전남,담양군,차량단독,전복,1,0,1,0,0,1
전남,담양군,차량단독,전도전복,6,2,8,6,2,0
전남,담양군,차량단독,공작물충돌,10,2,11,8,3,0
전남,담양군,차량단독,도로이탈,1,1,0,0,0,0
전남,담양군,차량단독,도로이탈,1,0,1,1,0,0
전남,담양군,차량단독,기타,7,1,9,5,4,0
전남,곡성군,차대사람,횡단중,9,3,6,4,2,0
전남,곡성군,차대사람,차도통행중,6,1,5,1,4,0
전남,곡성군,차대사람,길가장자리구역통행중,2,0,2,1,1,0
전남,곡성군,차대사람,기타,7,1,6,4,1,1
전남,곡성군,차대차,정면충돌,14,0,34,14,19,1
전남,곡성군,차대차,측면충돌,45,0,81,20,58,3
전남,곡성군,차대차,후진중충돌,3,0,5,0,5,0
전남,곡성군,차대차,추돌,15,1,28,13,13,2
전남,곡성군,차대차,기타,26,0,41,6,35,0
전남,곡성군,차량단독,전도,6,2,6,1,5,0
전남,곡성군,차량단독,전도전복,7,2,8,4,4,0
전남,곡성군,차량단독,공작물충돌,4,1,5,4,0,1
전남,곡성군,차량단독,도로이탈,1,1,0,0,0,0
전남,곡성군,차량단독,기타,5,2,4,1,3,0
전남,구례군,차대사람,횡단중,2,0,3,2,1,0
전남,구례군,차대사람,차도통행중,6,0,6,2,4,0
전남,구례군,차대사람,길가장자리구역통행중,2,0,2,0,2,0
전남,구례군,차대사람,보도통행중,1,0,1,1,0,0
전남,구례군,차대사람,기타,12,1,11,7,4,0
전남,구례군,차대차,정면충돌,11,1,32,9,23,0
전남,구례군,차대차,측면충돌,51,1,96,28,66,2
전남,구례군,차대차,후진중충돌,1,0,2,0,2,0
전남,구례군,차대차,추돌,10,0,26,1,25,0
전남,구례군,차대차,기타,23,0,29,8,19,2
전남,구례군,차량단독,전도,5,2,8,5,3,0
전남,구례군,차량단독,전복,1,0,2,1,1,0
전남,구례군,차량단독,전도전복,2,0,2,0,1,1
전남,구례군,차량단독,공작물충돌,1,0,1,0,1,0
전남,구례군,차량단독,도로이탈,1,0,1,0,1,0
전남,구례군,차량단독,기타,4,1,5,4,1,0
전남,고흥군,차대사람,횡단중,15,4,11,8,3,0
전남,고흥군,차대사람,차도통행중,8,1,7,4,3,0
전남,고흥군,차대사람,길가장자리구역통행중,19,2,19,8,11,0
전남,고흥군,차대사람,기타,12,0,12,10,2,0
전남,고흥군,차대차,정면충돌,20,1,39,15,23,1
전남,고흥군,차대차,측면충돌,129,2,209,72,134,3
전남,고흥군,차대차,후진중충돌,5,0,6,0,6,0
전남,고흥군,차대차,추돌,33,0,69,19,48,2
전남,고흥군,차대차,기타,42,0,49,16,32,1
전남,고흥군,차량단독,전도,20,3,30,14,16,0
전남,고흥군,차량단독,전도전복,7,3,10,6,3,1
전남,고흥군,차량단독,공작물충돌,17,0,32,12,19,1
전남,고흥군,차량단독,도로이탈,2,0,2,1,1,0
전남,고흥군,차량단독,기타,6,0,12,6,6,0
전남,보성군,차대사람,횡단중,22,4,19,13,6,0
전남,보성군,차대사람,차도통행중,4,1,3,1,2,0
전남,보성군,차대사람,길가장자리구역통행중,5,0,5,0,5,0
전남,보성군,차대사람,보도통행중,2,0,2,0,2,0
전남,보성군,차대사람,기타,12,2,10,4,5,1
전남,보성군,차대차,정면충돌,6,1,7,2,4,1
전남,보성군,차대차,측면충돌,88,3,120,37,72,11
전남,보성군,차대차,후진중충돌,3,1,2,1,1,0
전남,보성군,차대차,추돌,49,4,96,17,76,3
전남,보성군,차대차,기타,9,0,17,2,14,1
전남,보성군,차량단독,전도,19,4,23,15,6,2
전남,보성군,차량단독,전도전복,2,0,2,0,1,1
전남,보성군,차량단독,공작물충돌,9,2,15,5,10,0
전남,보성군,차량단독,도로이탈,2,0,6,6,0,0
전남,보성군,차량단독,도로이탈,1,0,1,0,1,0
전남,보성군,차량단독,기타,7,2,8,4,4,0
전남,화순군,차대사람,횡단중,25,0,36,25,11,0
전남,화순군,차대사람,차도통행중,7,2,5,2,3,0
전남,화순군,차대사람,길가장자리구역통행중,5,0,5,0,4,1
전남,화순군,차대사람,기타,20,3,18,6,12,0
전남,화순군,차대차,정면충돌,18,4,36,16,19,1
전남,화순군,차대차,측면충돌,119,1,254,47,188,19
전남,화순군,차대차,후진중충돌,3,0,3,0,3,0
전남,화순군,차대차,추돌,40,0,90,8,72,10
전남,화순군,차대차,기타,19,0,31,6,23,2
전남,화순군,차량단독,전도,8,0,12,1,3,8
전남,화순군,차량단독,전도전복,6,1,7,3,1,3
전남,화순군,차량단독,공작물충돌,6,1,6,3,2,1
전남,화순군,차량단독,도로이탈,1,0,3,3,0,0
전남,화순군,차량단독,도로이탈,1,0,1,1,0,0
전남,화순군,차량단독,기타,6,1,5,3,0,2
전남,장흥군,차대사람,횡단중,15,2,14,9,5,0
전남,장흥군,차대사람,차도통행중,8,0,8,5,3,0
전남,장흥군,차대사람,길가장자리구역통행중,9,1,9,5,4,0
전남,장흥군,차대사람,보도통행중,1,0,1,1,0,0
전남,장흥군,차대사람,기타,13,2,11,4,7,0
전남,장흥군,차대차,정면충돌,15,0,33,10,23,0
전남,장흥군,차대차,측면충돌,124,1,196,37,145,14
전남,장흥군,차대차,후진중충돌,5,0,6,1,5,0
전남,장흥군,차대차,추돌,26,1,44,9,35,0
전남,장흥군,차대차,기타,14,1,13,5,6,2
전남,장흥군,차량단독,전도,8,0,9,3,6,0
전남,장흥군,차량단독,전복,1,0,1,0,1,0
전남,장흥군,차량단독,전도전복,8,2,9,3,5,1
전남,장흥군,차량단독,공작물충돌,6,1,8,6,2,0
전남,장흥군,차량단독,도로이탈,1,0,1,0,1,0
전남,장흥군,차량단독,도로이탈,4,0,5,2,3,0
전남,장흥군,차량단독,기타,5,0,5,2,3,0
전남,강진군,차대사람,횡단중,14,1,16,8,8,0
전남,강진군,차대사람,차도통행중,3,3,2,0,2,0
전남,강진군,차대사람,길가장자리구역통행중,2,0,2,1,1,0
전남,강진군,차대사람,기타,18,1,19,8,11,0
전남,강진군,차대차,정면충돌,13,1,24,4,19,1
전남,강진군,차대차,측면충돌,85,1,184,29,146,9
전남,강진군,차대차,후진중충돌,2,0,3,1,2,0
전남,강진군,차대차,추돌,30,1,45,9,34,2
전남,강진군,차대차,기타,60,0,115,15,99,1
전남,강진군,차량단독,전도,12,0,15,8,6,1
전남,강진군,차량단독,전복,1,0,2,1,1,0
전남,강진군,차량단독,전도전복,1,0,1,0,1,0
전남,강진군,차량단독,공작물충돌,19,3,24,13,9,2
전남,강진군,차량단독,도로이탈,2,0,5,0,5,0
전남,강진군,차량단독,도로이탈,3,0,3,1,2,0
전남,강진군,차량단독,기타,16,0,20,10,8,2
전남,해남군,차대사람,횡단중,21,0,22,12,10,0
전남,해남군,차대사람,차도통행중,1,0,1,0,1,0
전남,해남군,차대사람,길가장자리구역통행중,7,0,7,4,3,0
전남,해남군,차대사람,보도통행중,2,0,6,3,2,1
전남,해남군,차대사람,기타,23,2,25,9,13,3
전남,해남군,차대차,정면충돌,19,1,43,15,28,0
전남,해남군,차대차,측면충돌,133,5,251,53,193,5
전남,해남군,차대차,추돌,65,5,131,22,102,7
전남,해남군,차대차,기타,63,0,109,20,85,4
전남,해남군,차량단독,전도,3,0,3,2,1,0
전남,해남군,차량단독,전복,1,0,1,0,1,0
전남,해남군,차량단독,전도전복,17,4,14,9,4,1
전남,해남군,차량단독,공작물충돌,9,1,17,13,4,0
전남,해남군,차량단독,도로이탈,2,1,1,1,0,0
전남,해남군,차량단독,도로이탈,2,0,3,2,1,0
전남,해남군,차량단독,기타,21,3,25,15,10,0
전남,영암군,차대사람,횡단중,19,4,16,7,9,0
전남,영암군,차대사람,차도통행중,4,1,4,2,2,0
전남,영암군,차대사람,길가장자리구역통행중,4,0,4,1,3,0
전남,영암군,차대사람,기타,13,2,17,9,8,0
전남,영암군,차대차,정면충돌,9,0,15,4,10,1
전남,영암군,차대차,측면충돌,157,1,319,54,263,2
전남,영암군,차대차,후진중충돌,5,0,5,0,5,0
전남,영암군,차대차,추돌,84,4,176,27,148,1
전남,영암군,차대차,기타,53,0,81,20,60,1
전남,영암군,차량단독,전도,3,1,2,2,0,0
전남,영암군,차량단독,전도전복,12,4,11,4,7,0
전남,영암군,차량단독,공작물충돌,20,1,57,16,38,3
전남,영암군,차량단독,도로이탈,2,0,3,1,2,0
전남,영암군,차량단독,기타,4,1,4,1,3,0
전남,무안군,차대사람,횡단중,28,3,27,13,13,1
전남,무안군,차대사람,차도통행중,8,0,8,6,2,0
전남,무안군,차대사람,길가장자리구역통행중,7,0,7,1,6,0
전남,무안군,차대사람,보도통행중,1,0,1,1,0,0
전남,무안군,차대사람,기타,20,2,19,10,9,0
전남,무안군,차대차,정면충돌,24,6,42,19,23,0
전남,무안군,차대차,측면충돌,166,5,327,79,238,10
전남,무안군,차대차,후진중충돌,3,0,8,0,7,1
전남,무안군,차대차,추돌,67,2,153,31,118,4
전남,무안군,차대차,기타,46,1,80,11,68,1
전남,무안군,차량단독,전도,5,0,10,4,6,0
전남,무안군,차량단독,전복,2,0,2,1,1,0
전남,무안군,차량단독,전도전복,16,2,18,11,6,1
전남,무안군,차량단독,공작물충돌,11,3,15,9,5,1
전남,무안군,차량단독,도로이탈,1,1,0,0,0,0
전남,무안군,차량단독,도로이탈,3,1,2,2,0,0
전남,무안군,차량단독,기타,4,2,2,2,0,0
전남,함평군,차대사람,횡단중,4,1,3,1,2,0
전남,함평군,차대사람,차도통행중,3,0,3,1,2,0
전남,함평군,차대사람,길가장자리구역통행중,5,0,6,3,3,0
전남,함평군,차대사람,기타,10,2,8,1,6,1
